stageLength,stageWidth,min_possible_time,max_time_steps,number_of_actors,stubbornness,complete?,Steps Taken,Efficacy,idleness_actor1,idleness_actor2,idleness_actor3,idleness_actor4,idleness_actor5,idleness_actor6,idleness_actor7,idleness_actor8,idleness_actor9,idleness_actor10
1,1,1,1,1,0,1,1,100.0,0.0
1,1,1,2,1,0,1,1,100.0,0.0
1,1,1,3,1,0,1,1,100.0,0.0
1,1,1,4,1,0,1,1,100.0,0.0
1,1,1,5,1,0,1,1,100.0,0.0
1,1,1,6,1,0,1,1,100.0,0.0
1,1,1,7,1,0,1,1,100.0,0.0
1,1,1,8,1,0,1,1,100.0,0.0
1,1,1,9,1,0,1,1,100.0,0.0
1,1,1,10,1,0,1,1,100.0,0.0
1,1,1,1,2,0,1,1,100.0,0.0,100.0
1,1,1,2,2,0,1,1,100.0,0.0,100.0
1,1,1,3,2,0,1,1,100.0,0.0,100.0
1,1,1,4,2,0,1,1,100.0,0.0,100.0
1,1,1,5,2,0,1,1,100.0,0.0,100.0
1,1,1,6,2,0,1,1,100.0,0.0,100.0
1,1,1,7,2,0,1,1,100.0,0.0,100.0
1,1,1,8,2,0,1,1,100.0,0.0,100.0
1,1,1,9,2,0,1,1,100.0,0.0,100.0
1,1,1,10,2,0,1,1,100.0,0.0,100.0
1,1,1,1,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,2,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,3,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,4,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,5,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,6,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,7,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,8,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,9,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,10,3,0,1,1,100.0,0.0,100.0,100.0
1,1,1,1,4,0,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,2,4,0,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,3,4,0,1,1,100.0,0.0,100.0,100.0,100.0
