stageLength,stageWidth,min_possible_time,max_time_steps,number_of_actors,stubbornness,plan_follower,skill,complete?,Steps Taken,Efficacy,idleness_actor1,idleness_actor2,idleness_actor3,idleness_actor4,idleness_actor5
1,1,1,1,1,0,yes,1,1,1,100.0,0.0
1,1,1,2,1,0,yes,1,1,1,100.0,0.0
1,1,1,3,1,0,yes,1,1,1,100.0,0.0
1,1,1,4,1,0,yes,1,1,1,100.0,0.0
1,1,1,5,1,0,yes,1,1,1,100.0,0.0
1,1,1,1,2,0,yes,1,1,1,100.0,0.0,100.0
1,1,1,2,2,0,yes,1,1,1,100.0,0.0,100.0
1,1,1,3,2,0,yes,1,1,1,100.0,0.0,100.0
1,1,1,4,2,0,yes,1,1,1,100.0,0.0,100.0
1,1,1,5,2,0,yes,1,1,1,100.0,0.0,100.0
1,1,1,1,3,0,yes,1,1,1,100.0,0.0,100.0,100.0
1,1,1,2,3,0,yes,1,1,1,100.0,0.0,100.0,100.0
1,1,1,3,3,0,yes,1,1,1,100.0,0.0,100.0,100.0
1,1,1,4,3,0,yes,1,1,1,100.0,0.0,100.0,100.0
1,1,1,5,3,0,yes,1,1,1,100.0,0.0,100.0,100.0
1,1,1,1,4,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,2,4,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,3,4,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,4,4,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,5,4,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0
1,1,1,1,5,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0,100.0
1,1,1,2,5,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0,100.0
1,1,1,3,5,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0,100.0
1,1,1,4,5,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0,100.0
1,1,1,5,5,0,yes,1,1,1,100.0,0.0,100.0,100.0,100.0,100.0
1,2,2,2,1,0,yes,1,0,2,0,50.0
1,2,2,3,1,0,yes,1,1,3,66.66666666666666,33.33333333333333
1,2,2,4,1,0,yes,1,1,3,66.66666666666666,33.33333333333333
1,2,2,5,1,0,yes,1,1,3,66.66666666666666,33.33333333333333
1,2,1,1,2,0,yes,1,1,1,100.0,0.0,0.0
1,2,1,2,2,0,yes,1,1,1,100.0,0.0,0.0
1,2,1,3,2,0,yes,1,1,1,100.0,0.0,0.0
